Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	Genome assembly ID
UP000184346	Halomonas ilicicola DSM 19980 (Strain: DSM 19980)	1121942	3660		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas	Unassembled WGS sequence	GCA_900128925.1
UP000184275	Fibrobacter sp. UWOS (Strain: UWOS)	1896214	2865		Bacteria, Fibrobacteres, Fibrobacterales, Fibrobacteraceae, Fibrobacter	Unassembled WGS sequence	GCA_900142455.1
UP000184513	Cyclobacterium lianum (Strain: CGMCC 1.6102)	388280	4679		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae, Cyclobacterium	Unassembled WGS sequence	GCA_900143075.1
UP000215711	Hydrogenophilales bacterium 17-61-9	1970524	2652		Bacteria, Proteobacteria, Hydrogenophilalia, Hydrogenophilales	Unassembled WGS sequence	GCA_002256785.1
UP000179734	Mycobacterium talmoniae (Strain: NE-TNMC-100812)	1858794	5059		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Unassembled WGS sequence	GCA_001854525.1
UP000184452	Nocardiopsis flavescens (Strain: CGMCC 4.5723)	758803	6204		Bacteria, Actinobacteria, Streptosporangiales, Nocardiopsaceae, Nocardiopsis	Unassembled WGS sequence	GCA_900141985.1
UP000198591	Verrucomicrobium sp. GAS474 (Strain: GAS474)	1882831	3180		Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Verrucomicrobium	Chromosome i	GCA_900105685.1
UP000199086	Raineyella antarctica (Strain: LZ-22)	1577474	3410		Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Raineyella	Unassembled WGS sequence	GCA_900092135.1
UP000186856	Serinicoccus sp. CNJ-927 (Strain: CNJ-927)	1904970	2958		Bacteria, Actinobacteria, Micrococcales, Intrasporangiaceae, Serinicoccus	Unassembled WGS sequence	GCA_001942435.1
UP000215382	Sphingobacterium cellulitidis (Strain: R-53603)	1768011	3903		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium	Unassembled WGS sequence	GCA_002245855.1
UP000028936	Rickettsiales bacterium Ac37b (Strain: Ac37b)	1528098	1659		Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales	Chromosome; Plasmid 2; Plasmid 1	GCA_000746585.2
UP000226725	Alphaproteobacteria bacterium	1913988	4044		Bacteria, Proteobacteria, Alphaproteobacteria	Unassembled WGS sequence	GCA_002717105.1
UP000095722	Faecalibacterium prausnitzii (Strain: 2789STDY5608869)	853	2653		Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium	Unassembled WGS sequence	GCA_001406355.1
UP000199762	Arthrobacter sp. 7749 (Strain: 7749)	2020130	3616		Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter	Chromosome	GCA_002224445.1
UP000199701	[Clostridium] fimetarium (Strain: DSM 9179)	99656	4150		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae	Unassembled WGS sequence	GCA_900111235.1
UP000028703	Chryseobacterium luteum (Strain: DSM 18605)	421531	4032		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium	Unassembled WGS sequence	GCA_000737785.1
UP000241010	Cereibacter changlensis JA139 (Strain: JA139)	1188249	4709		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Cereibacter	Unassembled WGS sequence	GCA_003034985.1
UP000183831	Microbacterium sp. AR7-10 (Strain: AR7-10)	1891970	2773		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium	Unassembled WGS sequence	GCA_001878835.1
UP000037898	Enterococcus sp. RIT-PI-f (Strain: RIT-PI-f)	1690244	2923		Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus	Unassembled WGS sequence	GCA_001297065.1
UP000183315	Lysinimicrobium mangrovi (Strain: DSM 24868)	1043493	2745		Bacteria, Actinobacteria, Micrococcales, Demequinaceae, Lysinimicrobium	Unassembled WGS sequence	GCA_900109245.1
UP000186592	Bradyrhizobium sp. NAS80.1 (Strain: NAS80.1)	1680159	7860		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium	Unassembled WGS sequence	GCA_001908205.1
UP000051819	Leifsonia sp. Root227 (Strain: Root227)	1736496	3674		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leifsonia	Unassembled WGS sequence	GCA_001428745.1
UP000051834	Aminobacter sp. Root100 (Strain: Root100)	1736420	4851		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Aminobacter	Unassembled WGS sequence	GCA_001424795.1
UP000050929	Lactobacillus tucceti DSM 20183 (Strain: DSM 20183)	1423811	2050		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001434665.1
UP000182598	Idiomarina woesei (Strain: DSM 27808)	1381080	2285		Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Idiomarinaceae, Idiomarina	Unassembled WGS sequence	GCA_001517265.1
UP000036382	Bordetella hinzii (Strain: F582)	103855	4557		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella	Chromosome	GCA_001078275.1
UP000004207	Kingella kingae ATCC 23330 (Strain: ATCC 23330)	887327	2102		Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Kingella	Unassembled WGS sequence	GCA_000213535.1
UP000094378	Spiroplasma helicoides (Strain: TABS-2)	216938	1144		Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma	Chromosome	GCA_001715535.1
UP000075550	Chryseobacterium cucumeris (Strain: GSE06)	1813611	4621		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium	Unassembled WGS sequence	GCA_001593385.1
UP000190460	Thiothrix eikelboomii (Strain: ATCC 49788)	92487	3906		Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae, Thiothrix	Unassembled WGS sequence	GCA_900167255.1
UP000034150	Mycolicibacterium obuense (Strain: UC1)	1807	5830		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycolicibacterium	Unassembled WGS sequence	GCA_000974925.2
UP000198282	Streptosporangium subroseum (Strain: CGMCC 4.2132)	106412	9643		Bacteria, Actinobacteria, Streptosporangiales, Streptosporangiaceae, Streptosporangium	Unassembled WGS sequence	GCA_900188345.1
UP000001916	Meiothermus silvanus (strain ATCC 700542 / DSM 9946 / VI-R2) (Thermus silvanus) (Strain: ATCC 700542 / DSM 9946 / VI-R2)	526227	3383	MEISD	Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Meiothermus	Plasmid pMESIL01; Plasmid pMESIL02; Chromosome	GCA_000092125.1
UP000059212	Brevundimonas sp. DS20 (Strain: DS20)	1532555	3275		Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas	Chromosome	GCA_001310255.1
UP000051760	Massilia sp. Leaf139 (Strain: Leaf139)	1736272	4544		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia	Unassembled WGS sequence	GCA_001424165.1
UP000198149	Roseovarius sp. 22II1-1F6A (Strain: 22II1-1F6A)	1317112	3352		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseovarius	Unassembled WGS sequence	GCA_002210085.1
UP000223759	Ectothiorhodosinus mongolicus (Strain: M9)	233100	1835		Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Ectothiorhodospiraceae, Ectothiorhodosinus	Unassembled WGS sequence	GCA_900156225.1
UP000051728	Duganella sp. Root198D2 (Strain: Root198D2)	1736489	5756		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Duganella	Unassembled WGS sequence	GCA_001428585.1
UP000185978	Chryseobacterium sp. RU37D (Strain: RU37D)	1907397	2783		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium	Unassembled WGS sequence	GCA_900156075.1
UP000000739	Desulfatibacillum alkenivorans (strain AK-01) (Strain: AK-01)	439235	5198	DESAA	Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobacteraceae, Desulfatibacillum	Chromosome	GCA_000021905.1
UP000003416	Bacteroides fluxus YIT 12057 (Strain: YIT 12057)	763034	3920		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides	Unassembled WGS sequence	GCA_000195635.1
UP000027145	Leuconostoc pseudomesenteroides PS12 (Strain: PS12)	1339247	1935		Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc	Unassembled WGS sequence	GCA_000686505.1
UP000017429	Mucispirillum schaedleri ASF457 (Strain: ASF457)	1379858	2091		Bacteria, Deferribacteres, Deferribacterales, Deferribacteraceae, Mucispirillum	Unassembled WGS sequence	GCA_000487995.1
UP000191901	Halomicronema hongdechloris C2206 (Strain: C2206)	1641165	5209		Bacteria, Cyanobacteria, Synechococcales, Prochlorotrichaceae, Halomicronema	Chromosome	GCA_002075285.2
UP000036486	Peptococcaceae bacterium 1109	1655638	2288		Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae	Unassembled WGS sequence	GCA_001028815.1
UP000054874	Acetivibrio ethanolgignens (Strain: ACET-33324)	290052	3375		Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Acetivibrio	Unassembled WGS sequence	GCA_001461035.1
UP000182276	Pseudomonas balearica DSM 6083 (Strain: DSM 6083)	1123016	4044		Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas	Unassembled WGS sequence	GCA_900103375.1
UP000003380	Synergistes sp. 3_1_syn1 (Strain: 3_1_syn1)	457415	2957		Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Synergistes	Unassembled WGS sequence	GCA_000238615.1
UP000191519	Desulfobacca sp. 4484_104	1940691	2516		Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, Desulfobacca	Unassembled WGS sequence	GCA_002049795.1
UP000004938	Neisseria weaveri LMG 5135 (Strain: LMG 5135)	1051985	2233		Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria	Unassembled WGS sequence	GCA_000224255.2
UP000230771	Flavobacterium sp.	239	3383	FLASP	Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium	Unassembled WGS sequence	GCA_002715085.1
UP000053826	Flavobacteriaceae bacterium CRH (Strain: CRH)	1742859	4860		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae	Unassembled WGS sequence	GCA_001507425.1
UP000053625	Bacillus enclensis (Strain: SGD-1123)	1402860	4286		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus	Unassembled WGS sequence	GCA_001456935.1
UP000031675	Streptomonospora alba (Strain: YIM 90003)	183763	4307		Bacteria, Actinobacteria, Streptosporangiales, Nocardiopsaceae, Streptomonospora	Unassembled WGS sequence	GCA_000826685.1
UP000031649	Burkholderiales bacterium GJ-E10 (Strain: GJ-E10)	1469502	2955		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales	Chromosome	GCA_000828975.1
UP000053431	Streptomyces sp. DSM 15324 (Strain: DSM 15324)	1739111	7596		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_001514285.1
UP000050543	Pedobacter sp. Hv1 (Strain: Hv1)	1740090	4261		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter	Unassembled WGS sequence	GCA_001412215.1
UP000043372	Polaromonas sp. CG9_12	1504672	4739		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Polaromonas	Unassembled WGS sequence	GCA_000751355.1
UP000199063	Streptomyces wuyuanensis (Strain: CGMCC 4.7042)	1196353	7164		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_900103455.1
UP000029072	Bifidobacterium callitrichos DSM 23973 (Strain: DSM 23973)	1437609	2362		Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium	Unassembled WGS sequence	GCA_000741175.1
UP000029569	Corynebacterium tuscaniense DNF00037 (Strain: DNF00037)	1401064	1792		Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium	Unassembled WGS sequence	GCA_000759055.1
UP000233627	Firmicutes bacterium HGW-Firmicutes-8	2013789	2489		Bacteria, Firmicutes	Unassembled WGS sequence	GCA_002840165.1
UP000009072	Mycoplasma mobile (strain ATCC 43663 / 163K / NCTC 11711) (Strain: ATCC 43663 / 163K / NCTC 11711)	267748	628	MYCMO	Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma	Chromosome	GCA_000008365.1
UP000053474	Cupriavidus sp. HPC(L) (Strain: HPC(L))	1217418	4779		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus	Unassembled WGS sequence	GCA_000307735.3
UP000029625	Sphingopyxis sp. LC363 (Strain: LC363)	1120705	3880		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis	Unassembled WGS sequence	GCA_000756385.1
UP000029713	Modestobacter caceresii (Strain: KNN45-2b)	1522368	3847		Bacteria, Actinobacteria, Geodermatophilales, Geodermatophilaceae, Modestobacter	Unassembled WGS sequence	GCA_000761485.1
UP000036014	Pedobacter sp. BMA (Strain: BMA)	1663685	4054		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter	Unassembled WGS sequence	GCA_001027745.1
UP000001994	Bradyrhizobium sp. (strain ORS 278) (Strain: ORS 278)	114615	6701	BRASO	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium	Chromosome	GCA_000026145.1
UP000184231	Arenibacter nanhaiticus (Strain: CGMCC 1.8863)	558155	3553		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Arenibacter	Unassembled WGS sequence	GCA_900141935.1
UP000029085	Arenimonas donghaensis DSM 18148 = HO3-R19 (Strain: HO3-R19)	1121014	2685		Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Arenimonas	Unassembled WGS sequence	GCA_000743535.1
UP000029993	Aquabacterium sp. NJ1 (Strain: NJ1)	1538295	3620		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Aquabacterium	Unassembled WGS sequence	GCA_000768065.1
UP000029067	Bifidobacterium cuniculi (Strain: LMG 10738)	1688	2189		Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium	Unassembled WGS sequence	GCA_000741575.1
UP000243978	Litoreibacter ponti (Strain: DSM 100977)	1510457	3849		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Litoreibacter	Unassembled WGS sequence	GCA_003054285.1
UP000030149	Flavobacterium enshiense DK69 (Strain: DK69)	1107311	2848		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium	Unassembled WGS sequence	GCA_000769895.1
UP000027336	Bartonella rochalimae ATCC BAA-1498 (Strain: ATCC BAA-1498)	685782	1293		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella	Unassembled WGS sequence	GCA_000706645.1
UP000184520	Aestuariibacter aggregatus (Strain: CGMCC 1.8995)	634436	4313		Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Aestuariibacter	Unassembled WGS sequence	GCA_900129565.1
UP000242861	Pseudomonas sp. ZYSR67-Z (Strain: ZYSR67-Z)	1905276	3166		Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas	Unassembled WGS sequence	GCA_002835605.1
UP000184932	Oceanicola litoreus (Strain: DSM 29440)	1217970	4018		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Oceanicola	Unassembled WGS sequence	GCA_900142295.1
UP000005286	Anaerococcus prevotii ACS-065-V-Col13 (Strain: ACS-065-V-Col13)	879305	1634		Bacteria, Firmicutes, Tissierellia, Tissierellales, Peptoniphilaceae, Anaerococcus	Unassembled WGS sequence	GCA_000191725.2
UP000069912	Aerococcus sanguinicola (Strain: CCUG43001)	119206	1731		Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus	Chromosome	GCA_001543145.1
UP000185696	Actinophytocola xinjiangensis (Strain: CGMCC 4.4663)	485602	8134		Bacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae	Unassembled WGS sequence	GCA_001921215.1
UP000019772	Paenibacillus sabinae T27 (Strain: T27)	1268072	4776		Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus	Chromosome	GCA_000612505.1
UP000034410	Sedimenticola thiotaurini (Strain: SIP-G1)	1543721	3407		Bacteria, Proteobacteria, Gammaproteobacteria, Sedimenticola	Chromosome; Plasmid	GCA_001007875.1
UP000094174	Mycolicibacillus koreensis (Strain: HMC_M3)	1069220	3467		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycolicibacillus	Unassembled WGS sequence	GCA_001722415.1
UP000051073	Leifsonia sp. Root60 (Strain: Root60)	1736567	3234		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leifsonia	Unassembled WGS sequence	GCA_001427485.1
UP000094412	Mesorhizobium sp. UASWS1009 (Strain: UASWS1009)	1566387	5848		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium	Unassembled WGS sequence	GCA_001705425.1
UP000003250	Mesorhizobium alhagi CCNWXJ12-2 (Strain: CCNWXJ12-2)	1107882	7195		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium	Unassembled WGS sequence	GCA_000236565.2
UP000187085	Tersicoccus phoenicis (Strain: 1p05MA)	554083	2865		Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Tersicoccus	Unassembled WGS sequence	GCA_001968835.1
UP000031171	Tateyamaria sp. ANG-S1 (Strain: ANG-S1)	1577905	3983		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Tateyamaria	Unassembled WGS sequence	GCA_000814025.1
UP000195722	Nocardiopsis sp. JB363 (Strain: JB363)	1434837	6273		Bacteria, Actinobacteria, Streptosporangiales, Nocardiopsaceae, Nocardiopsis	Unassembled WGS sequence	GCA_900143625.1
UP000011717	Pacificimonas flava (Strain: JLT2015)	1234595	3056		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Pacificimonas	Unassembled WGS sequence	GCA_000342165.1
UP000051999	Lactobacillus rossiae DSM 15814 (Strain: DSM 15814)	1114972	2635		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001435135.1
UP000095594	Clostridium disporicum (Strain: 2789STDY5834856)	84024	3202		Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium	Unassembled WGS sequence	GCA_001405015.1
UP000199699	Micromonospora nigra (Strain: DSM 43818)	145857	5321		Bacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Micromonospora	Unassembled WGS sequence	GCA_900091585.1
UP000010475	Cylindrospermum stagnale PCC 7417 (Strain: PCC 7417)	56107	6200		Bacteria, Cyanobacteria, Nostocales, Nostocaceae, Cylindrospermum	Plasmid pCYLST.03; Plasmid pCYLST.02; Plasmid pCYLST.01; Chromosome	GCA_000317535.1
UP000176288	Actinomyces sp. VUL4_3 (Strain: VUL4_3)	1912795	1712		Bacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces	Chromosome	GCA_001856685.1
UP000183717	Spiroplasma citri (Strain: R8-A2)	2133	1757	SPICI	Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma	Plasmid psci15; Plasmid psci26; Chromosome	GCA_001886855.1
UP000219828	Mycolicibacterium duvalii (Strain: IP141180004)	39688	5206		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycolicibacterium	Unassembled WGS sequence	GCA_002553585.1
UP000218765	Thiohalobacter thiocyanaticus (Strain: FOKN1)	585455	3024		Bacteria, Proteobacteria, Gammaproteobacteria, Thiohalobacter	Chromosome	GCA_002356355.1
UP000070810	Leucobacter chromiiresistens (Strain: NS354)	1079994	2423		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter	Unassembled WGS sequence	GCA_001477055.1
UP000231451	Bifidobacterium simiarum (Strain: TRI7)	2045441	2025		Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium	Unassembled WGS sequence	GCA_002802905.1
UP000027985	Virgibacillus sp. SK37 (Strain: SK37)	403957	3815		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus	Plasmid pSK37042; Chromosome; Plasmid pSK37064; Plasmid pSK37387	GCA_000725285.1
UP000249915	Prauserella muralis (Strain: DSM 45305)	588067	7018		Bacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Prauserella	Plasmid ppmurdsm45305; Unassembled WGS sequence	GCA_003202285.1
UP000216749	Janthinobacterium sp. PC23-8 (Strain: PC23-8)	2012679	5406		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Janthinobacterium	Unassembled WGS sequence	GCA_002250505.1
