Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000225090	Propionibacterium phage Doucette	1897534	61		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002613225.1
UP000201505	Squirrel adenovirus 1 (Strain: DE/2013/Sciurus vulgaris/2013Pa405-00252)	1968887	29		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus	Genome	GCA_002219645.1
UP000201433	Alternanthera mosaic virus	85454	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000866985.1
UP000027493	Ralstonia phage RSJ2	1481785	43		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_001503995.1
UP000204465	Changjiang crawfish virus 2 (Strain: CJLX30764)	1922766	2		Viruses, unclassified RNA viruses	Genome	GCA_001962555.1
UP000223786	Streptococcus phage IPP19	1916159	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales	Genome	GCA_002616045.1
UP000203166	Rhodobacter phage RC1 (Strain: RC1)	754055	56		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000905415.1
UP000249900	Klebsiella phage 1 LV-2017	1960654	24		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002619565.1
UP000246903	Mycobacterium phage Xavia	2178923	71		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003182865.1
UP000225003	Salmonella phage 29485	1970747	87		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002621145.1
UP000112768	Gan Gan virus	1764076	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Orthobunyavirus, unclassified Orthobunyavirus	Genome	
UP000002538	Sinorhizobium phage PBC5	179237	83		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_000837425.1
UP000225037	Helicobacter phage FrGC43A	1852666	37		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Una961virus, unclassified Una961virus	Genome	GCA_002610305.1
UP000001005	Enterobacteria phage phiP27	103807	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000847205.1
UP000000477	Papaya mosaic potexvirus (PMV)	12181	7	PMV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000847685.1
UP000241138	Microbacterium phage Pajaza	2099443	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002997695.1
UP000246199	Listeria phage PSU-VKH-LP019	2202246	66		Viruses, unclassified bacterial viruses	Genome	GCA_003183645.1
UP000002662	Staphylococcus phage phi5967PVL	874267	42		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Biseptimavirus, unclassified Biseptimavirus	Genome	GCA_000903855.1
UP000202689	Beihai hepe-like virus 9 (Strain: HOU157038)	1922386	5		Viruses, unclassified RNA viruses	Genome	GCA_001925655.1
UP000201763	Sphaeropsis sapinea RNA virus 1	73497	2		Viruses, dsRNA viruses, Totiviridae, Victorivirus	Genome	GCA_000850285.1
UP000203418	Sulfolobus islandicus rod-shaped virus 7	1983550	52		Viruses, dsDNA viruses, no RNA stage, Ligamenvirales, Rudiviridae, unclassified Rudiviridae	Genome	GCA_002158595.1
UP000119221	Avian avulavirus 3	207246	6		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Avulavirus	Genome	GCA_000927055.1
UP000207687	Mycobacterium phage Pinto	1498204	87		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_000921935.1
UP000153129	Mongoose feces-associated gemycircularvirus a	1634485	2		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus, unclassified Gemycircularvirus	Genome	GCA_000973335.1
UP000125453	Deltapapillomavirus 3	56144	1		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Deltapapillomavirus	Genome	GCA_000863705.1
UP000201620	Streptococcus phage phiARI0923	1701842	35		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001736395.1
UP000203331	Sheep faeces associated smacovirus 1	1843756	2		Viruses, ssDNA viruses, Smacoviridae, Porprismacovirus	Genome	GCA_001646275.1
UP000202517	Hubei coleoptera virus 3 (Strain: QCM109726)	1922862	3		Viruses, unclassified RNA viruses	Genome	GCA_001964515.1
UP000203230	Shuangao sobemo-like virus 3 (Strain: insectZJ66198)	1923476	2		Viruses, unclassified RNA viruses	Genome	GCA_001959215.1
UP000203206	Beihai tombus-like virus 12 (Strain: BHTSS17936)	1922715	5		Viruses, unclassified RNA viruses	Genome	GCA_001961715.1
UP000204193	Sanxia tombus-like virus 7 (Strain: SXSSP2567)	1923391	4		Viruses, unclassified RNA viruses	Genome	GCA_001927215.1
UP000001906	Pseudomonas phage phi-2	693582	43		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Phikmvvirus	Genome	GCA_000886135.1
UP000202634	Wenling narna-like virus 1 (Strain: WLJQ102793)	1923501	1		Viruses, unclassified RNA viruses	Genome	GCA_001960035.1
UP000201441	Beihai sesarmid crab virus 2 (Strain: SCJXSX39002)	1922662	1		Viruses, unclassified RNA viruses	Genome	GCA_001934605.1
UP000204503	Dragonfly larvae associated circular virus-3	1454024	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000914335.1
UP000138261	European turkey coronavirus 080385d	1763410	13		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Gammacoronavirus	Genome	
UP000204547	Beihai noda-like virus 18 (Strain: YYSZX13070)	1922471	1		Viruses, unclassified RNA viruses	Genome	GCA_001923575.1
UP000174731	Bat SARS-like coronavirus YNLF_31C	1699360	11		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus	Genome	
UP000246547	Acaryochloris phage A-HIS2	645117	104		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003146785.1
UP000008260	Torque teno virus (isolate Human/China/CT39F/2001) (TTV) (Strain: Isolate Human/China/CT39F/2001)	486279	4	TTVV7	Viruses, ssDNA viruses, Anelloviridae, unclassified Anelloviridae	Genome	
UP000136351	Human papillomavirus type 87	120381	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003177655.1
UP000201351	Staphylococcus phage tp310-3	445517	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Biseptimavirus, unclassified Biseptimavirus	Genome	GCA_000871065.2
UP000203686	Sorghum chlorotic spot virus	107804	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Virgaviridae, Furovirus	Genome	GCA_000850905.1
UP000202140	Beihai shrimp virus 1 (Strain: BHBJDX17672)	1922667	2		Viruses, unclassified RNA viruses	Genome	GCA_001935245.1
UP000202482	Human genital-associated circular DNA virus-1	1488574	3		Viruses, ssDNA viruses, Genomoviridae, Gemygorvirus	Genome	GCA_000973295.1
UP000203699	Wuhan spider virus 7 (Strain: spider133569)	1923756	1		Viruses, unclassified RNA viruses	Genome	GCA_002004475.1
UP000141071	Macaca fascicularis papillomavirus 3	471181	8		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003178095.1
UP000137098	Eggplant mottled dwarf nucleorhabdovirus	488317	7		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Nucleorhabdovirus	Genome	GCA_000927295.1
UP000133082	Circovirus-like genome DCCV-5	1788445	4		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_001684905.1
UP000223548	Skermania phage SPI1	1636544	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002605685.1
UP000202340	Hubei toti-like virus 17 (Strain: tick107859)	1923305	3		Viruses, unclassified RNA viruses	Genome	GCA_001963055.1
UP000031733	Streptococcus phage SOCP	1498213	27		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Picovirinae, Cp1virus	Genome	GCA_002601525.1
UP000136417	Circoviridae 2 LDMD-2013	1379695	2		Viruses, ssDNA viruses, Circoviridae, environmental samples	Genome	
UP000203906	Changjiang picorna-like virus 10 (Strain: CJLX30646)	1922783	2		Viruses, unclassified RNA viruses	Genome	GCA_001963435.1
UP000008151	Listeria phage A500 (Bacteriophage A500)	40522	63	BPA50	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000873565.1
UP000201978	Bacillus phage VMY22	1734382	25		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Picovirinae, unclassified Picovirinae	Genome	GCA_001505535.1
UP000203665	Oat dwarf virus	497863	4		Viruses, ssDNA viruses, Geminiviridae, Mastrevirus	Genome	GCA_000875245.1
UP000027383	Escherichia phage vB_EcoP_PhAPEC5	1395983	83		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, G7cvirus	Genome	GCA_000922515.1
UP000031717	Mycobacterium phage Keshu	1567471	101		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tm4virus, unclassified Tm4virus	Genome	GCA_000955055.1
UP000003794	Mycobacterium virus Dorothy	1225861	104		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus	Genome	GCA_002602665.1
UP000201649	Cucurbit chlorotic yellows virus	558690	11		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Closteroviridae, Crinivirus, unclassified Crinivirus	Genome	GCA_000898355.1
UP000201694	Circovirus-like genome CB-A (Strain: CB-A)	642256	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000885775.1
UP000246668	Microbacterium phage Count	2182352	131		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003182925.1
UP000119023	Pacific flying fox faeces associated gemycircularvirus-12	1795991	3		Viruses, ssDNA viruses, Genomoviridae, Gemykibivirus	Genome	GCA_002826045.1
UP000130909	Influenza A virus (strain A/Duck/Germany/1949 H10N7)	382838	27	I49A1	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Orthomyxoviridae, Alphainfluenzavirus	Genome	
UP000201903	Klamath virus (Strain: M-1056)	909206	8		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Tupavirus	Genome	GCA_002146165.1
UP000251217	Gordonia phage Morrissey	2201429	66		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003307895.1
UP000251713	Gordonia phage Nedarya	2234025	97		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Soupsvirus, unclassified Soupsvirus	Genome	GCA_003308315.1
UP000125522	Macaua virus	273352	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Orthobunyavirus	Genome	
UP000134566	Bovine polyomavirus 2a	1561703	5		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae, unclassified Polyomaviridae	Genome	
UP000008426	Mycobacterium virus Doom	1051138	85		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus	Genome	GCA_000919315.1
UP000149858	Pata virus	1170506	10		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Orbivirus	Genome	
UP000202662	Wenling crustacean virus 1 (Strain: WLJQ101409)	1923478	3		Viruses, unclassified RNA viruses	Genome	GCA_001960115.1
UP000225613	Thiobacimonas phage vB_ThpS-P1	1698523	52		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002607265.1
UP000002820	Nonlabens phage P12024S	1168478	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, P12024virus	Genome	GCA_000899015.1
UP000229271	Pseudomonas phage VW-6S	2041487	52		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002744135.1
UP000226413	Ochrobactrum phage POA1180	1897640	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002613625.1
UP000201885	Mycobacterium phage Phatniss	1698356	101		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_001503395.1
UP000000916	Prochlorococcus phage P-SSP7	268748	58	BPPRP	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unassigned Autographivirinae	Genome	GCA_000858745.1
UP000008848	Escherichia phage HK75	906668	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Hk97virus, unclassified Hk97virus	Genome	GCA_000894975.1
UP000013562	Mycobacterium phage WIVsmall	1327036	83		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_000907575.1
UP000222183	Lactobacillus phage P1	1846168	86		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002610005.1
UP000222402	Streptococcus phage IPP23	1916163	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002616125.1
UP000222898	Bovine rotavirus (Strain: KJ28-1)	10927	11		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Rotavirus, Rotavirus A	Genome	GCA_002653075.1
UP000231040	Marinobacter phage PS3	2041341	54		Viruses, unclassified bacterial viruses	Genome	GCA_002743915.1
UP000001049	Acholeplasma phage MV-L1	10876	4		Viruses, ssDNA viruses, Inoviridae, Plectrovirus	Genome	GCA_000847085.1
UP000201513	Penaeid shrimp infectious myonecrosis virus	282786	2		Viruses, dsRNA viruses, Totiviridae	Genome	GCA_000866305.1
UP000028961	Escherichia phage Av-05	1527519	209		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000928035.1
UP000002880	Acinetobacter phage AP22	1187128	89		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Ap22virus	Genome	GCA_000894675.1
UP000002158	Lactococcus phage asccphi28	503388	28		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Picovirinae, unclassified Picovirinae	Genome	GCA_000872725.1
UP000203944	Sweet potato pakakuy virus	2034762	5		Viruses, Ortervirales, Caulimoviridae, Badnavirus	Genome	GCA_000893715.1
UP000000294	Streptococcus phage YMC-2011	1051631	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi21dt1virus, unclassified Sfi21dt1virus	Genome	GCA_001275515.1
UP000203842	Ryegrass mottle virus	119910	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Solemoviridae, Sobemovirus	Genome	GCA_000860825.1
UP000202633	Beihai sesarmid crab virus 1 (Strain: SCJXSX39422)	1922661	2		Viruses, unclassified RNA viruses	Genome	GCA_001933525.1
UP000201335	Spodoptera frugiperda granulovirus	307454	146		Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Betabaculovirus	Genome	GCA_000943625.1
UP000102297	Human papillomavirus type 62	334210	7	HPV62	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003177795.1
UP000208099	Pineapple mealybug wilt-associated virus 1	180903	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Closteroviridae, Ampelovirus	Genome	GCA_000872265.1
UP000203452	Hubei permutotetra-like virus 1 (Strain: mosZJ32939)	1923073	3		Viruses, unclassified RNA viruses	Genome	GCA_001965515.1
UP000009148	Staphylococcus phage TEM123	1168613	43		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus, unclassified Phietalikevirus	Genome	GCA_000896255.1
UP000232710	Micromonas pusilla virus SP1 (MpV-SP1) (Strain: SP1)	373996	242	MPSP1	Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Prasinovirus	Genome	GCA_002827705.1
UP000241925	Streptomyces phage BillNye	2079426	212		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002958845.1
UP000202991	Pyrobaculum filamentous virus 1	1805492	39		Viruses, dsDNA viruses, no RNA stage	Genome	GCA_001885445.1
UP000217298	Jujube mosaic-associated virus	2020956	5		Viruses, Ortervirales, Caulimoviridae, unclassified Caulimoviridae	Genome	GCA_002270645.1
UP000002900	Helicobacter pylori bacteriophage KHP30	1208236	30	BPKHP	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Una961virus	Genome	GCA_000902955.1
UP000202106	Hubei hepe-like virus 1 (Strain: WHCC116187)	1922894	3		Viruses, unclassified RNA viruses	Genome	GCA_001964435.1
UP000000367	Yersinia phage phiYeO3-12	110457	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_000847165.1
UP000167910	Hepatitis delta virus (HDV)	12475	1	HDV	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Deltavirus	Genome	
UP000017182	Salmonella phage SETP7	424947	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Guernseyvirinae, Jerseyvirus	Genome	GCA_000912875.1
UP000027491	Mycobacterium phage Gaia	1486472	179		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Gaiavirus	Genome	GCA_000955315.1
UP000155731	Silverwater virus	1564099	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus, unclassified Phlebovirus	Genome	
UP000225104	Salmonella phage 41	1654894	152		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002606665.1
UP000118842	Psittacine adenovirus 3	1580497	29		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Atadenovirus	Genome	GCA_000929035.1
UP000202792	Cleome leaf crumple virus	666144	7		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000894195.1
UP000224551	Acinetobacter phage AM24 (Strain: AM24)	1913571	146		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002615385.1
UP000201897	Hubei picorna-like virus 60 (Strain: QTM27104)	1923143	1		Viruses, unclassified RNA viruses	Genome	GCA_001967955.1
UP000098061	Human papillomavirus 120	765052	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Betapapillomavirus	Genome	
UP000133413	Bovine parainfluenza 3 virus (BPIV-3)	11215	7	PI3B	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Respirovirus	Genome	
UP000225149	Vibrio phage JSF7	1292086	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_002603305.1
UP000009245	Equine herpesvirus 4 (strain 1942) (EHV-4) (Equine rhinopneumonitis virus) (Strain: 1942)	10333	76	EHV4	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Varicellovirus	Genome	GCA_000846345.1
UP000201083	Mycobacterium phage Lolly9	1698711	130		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001504155.1
UP000250199	Bradson virus (Strain: HN1)	1911438	1		Viruses, unclassified viruses	Genome	GCA_001866305.1
UP000000633	Enterococcus phage phiFL1A	673832	61		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phifelvirus	Genome	GCA_000886175.1
UP000005893	Enterobacteria phage phiX174 (Isolate Sanger) (Bacteriophage phi-X174)	1217068	10	BPPHS	Viruses, ssDNA viruses, Microviridae, Bullavirinae, Phix174microvirus	Genome	GCA_000819615.1
UP000126444	Human plasma-associated gemycircularvirus	1707330	3		Viruses, ssDNA viruses, Genomoviridae, Gemyvongvirus	Genome	GCA_001448435.1
UP000008687	Potato virus X (strain X3) (PVX) (Strain: X3)	12185	5	PVXX3	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000866465.1
UP000001721	Enterobacteria phage SP6 (Bacteriophage SP6)	194966	52	BPSP6	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae	Genome	GCA_000843145.1
UP000000405	Equine rhinitis B virus 1 (strain Equine/Switzerland/P1436/71/1971) (ERBV-1) (Equine rhinovirus type 2) (Strain: Equine/Switzerland/P1436/71/1971)	650131	1	ERBV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Erbovirus	Genome	GCA_000858325.1
UP000201899	Garlic latent virus	12458	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Carlavirus	Genome	GCA_000861065.1
