Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000245341	Leptonychotes weddellii (Weddell seal)	9713	24792	LEPWE	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Laurasiatheria, Carnivora, Caniformia, Phocidae, Leptonychotes	Genome assembly	GCF_000349705.1
UP000035680	Strongyloides venezuelensis (Threadworm)	75913	16626	STRVS	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Tylenchina, Panagrolaimomorpha, Strongyloidoidea, Strongyloididae, Strongyloides	Unassembled WGS sequence	GCA_001028725.1
UP000078559	Valsa mali (Strain: 03-8)	105487	11147		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Diaporthales, Valsaceae, Valsa	Chromosome 13; Chromosome 5; Chromosome 8; Chromosome 11; Chromosome 7; Chromosome 6; Chromosome 12; Chromosome 9; Chromosome 1; Chromosome 10; Chromosome 3; Chromosome 2; Chromosome 4; Unassembled WGS sequence	GCA_000818155.1
UP000194361	Hypoxylon sp. CO27-5 (Strain: CO27-5)	1001938	12244		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariomycetidae, Xylariales, Hypoxylaceae, Hypoxylon	Unassembled WGS sequence	GCA_002120305.1
UP000022910	Rhizophagus irregularis DAOM 197198w (Strain: DAOM197198w)	1432141	28669		Eukaryota, Fungi, Fungi incertae sedis, Mucoromycota, Glomeromycotina, Glomeromycetes, Glomerales, Glomeraceae, Rhizophagus	Unassembled WGS sequence	GCA_000597685.1
UP000002640	Phytophthora sojae (strain P6497) (Soybean stem and root rot agent) (Phytophthora megasperma f. sp. glycines) (Strain: P6497)	1094619	25721	PHYSP	Eukaryota, Stramenopiles, Oomycetes, Peronosporales, Peronosporaceae, Phytophthora	Unassembled WGS sequence	GCA_000149755.2
UP000076842	Calocera cornea HHB12733 (Strain: HHB12733)	1353952	13078		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Dacrymycetes, Dacrymycetales, Dacrymycetaceae, Calocera	Unassembled WGS sequence	GCA_001632435.1
UP000053712	Termitomyces sp. J132 (Strain: J132)	1306850	11124		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Lyophyllaceae, Termitomyces	Unassembled WGS sequence	GCA_001263195.1
UP000184267	Trametes pubescens (White-rot fungus) (Strain: FBCC735)	154538	14147	TRAPU	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Trametes	Unassembled WGS sequence	GCA_001895945.1
UP000076727	Daedalea quercina L-15889 (Strain: L-15889)	1314783	12170		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Daedalea	Unassembled WGS sequence	GCA_001632345.1
UP000226431	Ophiocordyceps camponoti-rufipedis (Strain: Map16)	2004952	7618		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Ophiocordyceps	Unassembled WGS sequence	GCA_002591395.1
UP000236319	Babesia ovata (Strain: Miyake)	189622	5006		Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Piroplasmida, Babesiidae, Babesia	Unassembled WGS sequence	GCA_002897235.1
UP000053758	Pseudozyma antarctica (Yeast) (Candida antarctica) (Strain: JCM 10317)	84753	4672	PSEA2	Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Ustilaginomycetes, Ustilaginales, Ustilaginaceae, Moesziomyces	Unassembled WGS sequence	GCA_000747765.1
UP000053620	Antrostomus carolinensis (Chuck-will's-widow) (Caprimulgus carolinensis)	279965	8957	ANTCR	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Caprimulgiformes, Caprimulgidae, Antrostomus	Unassembled WGS sequence	GCA_000700745.1
UP000053358	Phytomonas sp. isolate Hart1	134013	6442		Eukaryota, Euglenozoa, Kinetoplastida, Trypanosomatidae, Phytomonas, unclassified Phytomonas	Unassembled WGS sequence	GCA_000982615.1
UP000026042	Helicosporidium sp. ATCC 50920 (Strain: ATCC 50920)	1291522	6029		Eukaryota, Viridiplantae, Chlorophyta, Trebouxiophyceae, Chlorellales, Chlorellaceae, Helicosporidium	Unassembled WGS sequence	GCA_000690575.1
UP000001294	Talaromyces marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333) (Penicillium marneffei) (Strain: ATCC 18224 / CBS 334.59 / QM 7333)	441960	10448	TALMQ	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Trichocomaceae, Talaromyces	Unassembled WGS sequence; Mitochondrion	GCA_000001985.1
UP000044841	Rhizoctonia solani	456999	11878		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Cantharellales, Ceratobasidiaceae, Rhizoctonia	Unassembled WGS sequence	GCA_001286725.1
UP000011083	Acanthamoeba castellanii str. Neff (Strain: Neff)	1257118	14939		Eukaryota, Amoebozoa, Discosea, Longamoebia, Centramoebida, Acanthamoebidae, Acanthamoeba	Unassembled WGS sequence	GCA_000313135.1
UP000007350	Trypanosoma cruzi marinkellei (Strain: B7)	85056	10052		Eukaryota, Euglenozoa, Kinetoplastida, Trypanosomatidae, Trypanosoma, Schizotrypanum	Unassembled WGS sequence	GCA_000300495.1
UP000014074	Togninia minima (strain UCR-PA7) (Esca disease fungus) (Phaeoacremonium aleophilum) (Strain: UCR-PA7)	1286976	8833	TOGMI	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Togniniales, Togniniaceae, Phaeoacremonium	Unassembled WGS sequence	GCA_000392275.1
UP000054423	Phytophthora parasitica (Potato buckeye rot agent) (Strain: CHvinca01)	4792	25029	PHYPR	Eukaryota, Stramenopiles, Oomycetes, Peronosporales, Peronosporaceae, Phytophthora	Unassembled WGS sequence	GCA_000509505.1
UP000054350	Allomyces macrogynus ATCC 38327 (Strain: ATCC 38327)	578462	19092		Eukaryota, Fungi, Fungi incertae sedis, Blastocladiomycota, Blastocladiomycetes, Blastocladiales, Blastocladiaceae, Allomyces	Unassembled WGS sequence	GCA_000151295.1
UP000041254	Vitrella brassicaformis (strain CCMP3155)	1169540	23030	VITBC	Eukaryota, Alveolata, Chromerida, Vitrella	Unassembled WGS sequence	GCA_001179505.1
UP000053454	Octopus bimaculoides (California two-spotted octopus)	37653	36239	OCTBM	Eukaryota, Metazoa, Lophotrochozoa, Mollusca, Cephalopoda, Coleoidea, Neocoleoidea, Octopodiformes, Octopoda, Incirrata, Octopodidae, Octopus	Unassembled WGS sequence	GCA_001194135.1
UP000240493	Trichoderma asperellum CBS 433.97 (Strain: CBS 433.97)	1042311	12547		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Hypocreaceae, Trichoderma	Unassembled WGS sequence	GCA_003025105.1
UP000030752	Cyphellophora europaea CBS 101466 (Strain: CBS 101466)	1220924	11090		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Cyphellophoraceae, Cyphellophora	Unassembled WGS sequence	GCA_000365145.2
UP000046394	Thelazia callipaeda (Oriental eyeworm) (Parasitic nematode)	103827	10911	THECL	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Spirurina, Spiruromorpha, Thelazioidea, Thelaziidae, Thelazia	Genome Assembly	GCA_000981425.1
UP000009882	Penicillium digitatum (strain PHI26 / CECT 20796) (Green mold) (Strain: PHI26 / CECT 20796)	1170229	9101	PEND2	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence; Mitochondrion	GCA_000315665.1
UP000244073	Aspergillus ochraceoroseus IBT 24754 (Strain: IBT 24754)	1392256	8866		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_002846915.2
UP000189293	fungal sp. No.14919 (Strain: No.14919)	1813822	14332		Eukaryota, Fungi	Unassembled WGS sequence	GCA_002003505.1
UP000094020	Kwoniella pini CBS 10737 (Strain: CBS 10737)	1296096	7827		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Cryptococcaceae, Kwoniella	Unassembled WGS sequence	GCA_000512605.2
UP000247810	Aspergillus ellipticus CBS 707.79 (Strain: CBS 707.79)	1448320	12861		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_003184645.1
UP000016800	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) (Bakanae and foot rot disease fungus) (Fusarium fujikuroi) (Strain: CBS 195.34 / IMI 58289 / NRRL A-6831)	1279085	14792	GIBF5	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium fujikuroi species complex	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12	GCA_900079805.1
UP000001056	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus) (Strain: ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970)	306901	11042	CHAGB	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Sordariales, Chaetomiaceae, Chaetomium	Unassembled WGS sequence	GCA_000143365.1
UP000053599	Exophiala sideris (Strain: CBS 121828)	1016849	10841		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Exophiala	Unassembled WGS sequence	GCA_000835395.1
UP000192386	Rachicladosporium sp. CCFEE 5018 (Strain: CCFEE 5018)	1974281	18035		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Capnodiales, Cladosporiaceae, Rachicladosporium	Unassembled WGS sequence	GCA_002077045.2
UP000236664	Gibberella nygamai (Bean root rot disease fungus) (Fusarium nygamai) (Strain: CS10214)	42673	16018	GIBNY	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium fujikuroi species complex	Unassembled WGS sequence	GCA_002894225.1
UP000235672	Pezoloma ericae (Strain: UAMH 7357)	1745343	16778		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Leotiaceae, Pezoloma	Unassembled WGS sequence	GCA_002865625.1
UP000091879	Pseudogymnoascus sp. 23342-1-I1 (Strain: 23342-1-I1)	1524831	10680		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_001662575.1
UP000054321	Oidiodendron maius Zn (Strain: Zn)	913774	16697		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Myxotrichaceae, Oidiodendron	Unassembled WGS sequence	GCA_000827325.1
UP000062823	Rhodotorula sp. JG-1b (Strain: JG-1b)	1305733	6678		Eukaryota, Fungi, Dikarya, Basidiomycota, Pucciniomycotina, Microbotryomycetes, Sporidiobolales, Sporidiobolaceae, Rhodotorula	Unassembled WGS sequence	GCA_001541205.1
UP000027238	Colletotrichum sublineola (Sorghum anthracnose fungus) (Strain: TX430BB)	1173701	12697	COLSU	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Glomerellaceae, Colletotrichum	Unassembled WGS sequence	GCA_000696135.1
UP000075840	Anopheles arabiensis (Mosquito) (Strain: Dongola)	7173	13719	ANOAR	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000349185.1
UP000044602	Verticillium longisporum	100787	20580		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Plectosphaerellaceae, Verticillium	Unassembled WGS sequence	GCA_001268145.1
UP000005215	Ictidomys tridecemlineatus (Thirteen-lined ground squirrel) (Spermophilus tridecemlineatus)	43179	25333	ICTTR	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Glires, Rodentia, Sciuromorpha, Sciuridae, Xerinae, Marmotini, Ictidomys	Unassembled WGS sequence	GCA_000236235.1
UP000008553	Plasmodium yoelii yoelii (Strain: 17XNL)	73239	7741	PLAYO	Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Haemosporida, Plasmodiidae, Plasmodium, Plasmodium (Vinckeia)	Unassembled WGS sequence; Chromosome	GCA_000003085.2
UP000233060	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	9531	45024	CERAT	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Primates, Haplorrhini, Catarrhini, Cercopithecidae, Cercopithecinae, Cercocebus	Whole Genome Shotgun Assembly	GCA_000955945.1
UP000007635	Gasterosteus aculeatus (Three-spined stickleback)	69293	27249	GASAC	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Actinopterygii, Neopterygii, Teleostei, Neoteleostei, Acanthomorphata, Eupercaria, Perciformes, Cottioidei, Gasterosteales, Gasterosteidae, Gasterosteus	Unassembled WGS sequence	
UP000027120	Citrus sinensis (Sweet orange) (Citrus aurantium var. sinensis)	2711	44004	CITSI	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, malvids, Sapindales, Rutaceae, Aurantioideae, Citrus	Unassembled WGS sequence	GCA_000695605.1
UP000000560	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans) (Strain: FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	227321	10557	EMENI	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Chromosome I; Mitochondrion; Chromosome II; Chromosome III; Chromosome IV; Chromosome V; Chromosome VI; Chromosome VII; Chromosome VIII	GCA_000011425.1
UP000009046	Pediculus humanus subsp. corporis (Body louse) (Strain: USDA)	121224	10763	PEDHC	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Paraneoptera, Psocodea, Phthiraptera, Anoplura, Pediculidae, Pediculus	Partially assembled WGS sequence	GCA_000006295.1
UP000053820	Hydnomerulius pinastri MD-312 (Strain: MD-312)	994086	7783		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Boletales, Paxilineae, Paxillaceae, Hydnomerulius	Unassembled WGS sequence	GCA_000827185.1
UP000007879	Amphimedon queenslandica (Sponge)	400682	43435	AMPQE	Eukaryota, Metazoa, Porifera, Demospongiae, Heteroscleromorpha, Haplosclerida, Niphatidae, Amphimedon	Unassembled WGS sequence	GCA_000090795.1
UP000095767	Dichanthelium oligosanthes (Strain: cv. Kellogg 1175)	888268	26451		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Poales, Poaceae, PACMAD clade, Panicoideae, Panicodae, Paniceae, Dichantheliinae, Dichanthelium	Unassembled WGS sequence	GCA_001633215.2
UP000030640	Plasmodium inui San Antonio 1 (Strain: San Antonio 1)	1237626	5828		Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Haemosporida, Plasmodiidae, Plasmodium, Plasmodium (Plasmodium)	Unassembled WGS sequence	GCA_000524495.1
UP000029308	Pseudogymnoascus sp. VKM F-4520 (FW-2644) (Strain: VKM F-4520 (FW-2644))	1420915	11550		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_000750995.1
UP000028545	Scedosporium apiospermum (Strain: IHEM 14462)	563466	8375		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Microascales, Microascaceae, Scedosporium	Unassembled WGS sequence	GCA_000732125.1
UP000242942	Plasmodium falciparum	5833	6625	PLAFA	Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Haemosporida, Plasmodiidae, Plasmodium, Plasmodium (Laverania)	Chromosome 11; Chromosome 1; Chromosome 13; Chromosome 6; Chromosome 5; Chromosome 8; Chromosome 14; Chromosome 7; Chromosome 3; Chromosome 12; Chromosome 9; Chromosome 2; Chromosome 4; Chromosome 10; Unassembled WGS sequence; Plastid	GCA_900090035.2
UP000092321	Hanseniaspora valbyensis NRRL Y-1626 (Strain: NRRL Y-1626)	766949	4754		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycodaceae, Hanseniaspora	Unassembled WGS sequence	GCA_001664025.1
UP000078046	Intoshia linei	1819745	8720		Eukaryota, Metazoa, Mesozoa, Orthonectida, Rhopaluridae, Intoshia	Unassembled WGS sequence	GCA_001642005.1
UP000015441	Blumeria graminis f. sp. hordei (strain DH14) (Barley powdery mildew) (Oidium monilioides f. sp. hordei) (Strain: DH14)	546991	6486	BLUG1	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Erysiphales, Erysiphaceae, Blumeria	Unassembled WGS sequence	GCA_000151065.3
UP000024837	Drechslerella stenobrocha 248 (Strain: 248)	1043628	5595		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Drechslerella	Unassembled WGS sequence	GCA_000525045.1
UP000016928	Fusarium oxysporum f. sp. cubense (strain race 1) (Panama disease fungus) (Strain: race 1)	1229664	15355	FUSC1	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium oxysporum species complex	Unassembled WGS sequence	GCA_000350345.1
UP000008141	Chlorella variabilis (Green alga) (Strain: NC64A)	554065	9831	CHLVA	Eukaryota, Viridiplantae, Chlorophyta, Trebouxiophyceae, Chlorellales, Chlorellaceae, Chlorella	Plastid; Unassembled WGS sequence	GCA_000147415.1
UP000234323	Rhizophagus irregularis (Strain: A4)	588596	25730		Eukaryota, Fungi, Fungi incertae sedis, Mucoromycota, Glomeromycotina, Glomeromycetes, Glomerales, Glomeraceae, Rhizophagus	Unassembled WGS sequence	GCA_001593145.1
UP000032444	Aspergillus flavus (strain ATCC MYA-384 / AF70) (Strain: ATCC MYA-384 / AF70)	1392242	13198	ASPFA	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_000952835.1
UP000095300	Stomoxys calcitrans (Stable fly) (Conops calcitrans) (Strain: USDA)	35570	18792	STOCA	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Muscoidea, Muscidae, Stomoxys	Genome assembly	GCA_001015335.1
UP000238813	Rutstroemia sp. NJR-2017a WRK4 (Strain: NJR-2017a WRK4)	2070412	10520		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Rutstroemiaceae, Rutstroemia	Unassembled WGS sequence	GCA_002946385.1
UP000009169	Trichophyton equinum (strain ATCC MYA-4606 / CBS 127.97) (Horse ringworm fungus) (Strain: ATCC MYA-4606 / CBS 127.97)	559882	8676	TRIEC	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Arthrodermataceae, Trichophyton	Unassembled WGS sequence	GCA_000151175.1
UP000027222	Galerina marginata (strain CBS 339.88) (Strain: CBS 339.88)	685588	21357	GALM3	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Strophariaceae, Galerina	Unassembled WGS sequence	GCA_000697645.1
UP000095283	Heterorhabditis bacteriophora (Entomopathogenic nematode)	37862	20849	HETBA	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Strongyloidea, Heterorhabditidae, Heterorhabditis	Whole Genome Shotgun Assembly	GCA_000223415.1
UP000234275	Aspergillus steynii IBT 23096 (Strain: IBT 23096)	1392250	12965		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_002849105.1
UP000176998	Colletotrichum orchidophilum (Strain: IMI 309357)	1209926	14495		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Glomerellaceae, Colletotrichum	Unassembled WGS sequence	GCA_001831195.1
UP000076407	Anopheles quadriannulatus (Mosquito) (Strain: SANGQUA)	34691	13743	ANOQN	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000349065.1
UP000054302	Exophiala mesophila (Strain: CBS 40295)	212818	10000		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Exophiala	Unassembled WGS sequence	GCA_000836275.1
UP000054266	Phialophora americana (Strain: CBS 27337)	5601	11503		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Phialophora	Unassembled WGS sequence	GCA_000835435.1
UP000184073	Aspergillus versicolor CBS 583.65 (Strain: CBS 583.65)	1036611	13222		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001890125.1
